Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/18/1953,Fulgor,Tango,Oscar Serpa,Music Hall,Tape,José Dames,José Contursi,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/4/1954,Cuidado Con Los Cincuenta,Tango,Instrumental,Music Hall,Tape,Ángel Villoldo; Carlos Pesce; Antonio Polito,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/4/1954,La Canción Más Triste,Tango,Oscar Serpa,Music Hall,Tape,Enrique Munné,Roberto Lambertucci,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/4/1954,La Misma Tarde,Tango,Oscar Serpa,Music Hall,Tape,Graciano Gómez,Ricardo Thompson,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/4/1954,Royal Pigall,Tango,Instrumental,Music Hall,Tape,Juan Maglio,José Castillo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/26/1954,El Cachafaz,Tango,Instrumental,Music Hall,Tape,Manuel Aróstegui,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/26/1954,Patotero Sentimental,Tango,Mario Pomar,Music Hall,Tape,Manuel Jovés,Manuel Romero,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/26/1954,Tinta Verde,Tango,Instrumental,Music Hall,Tape,Agustín Bardi,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/26/1954,Verdemar,Tango,Oscar Serpa,Music Hall,Tape,Carlos Di Sarli,José Contursi,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/17/1954,Chimentos,Tango,Mario Pomar,Music Hall,Tape,Emilio Brameri,Emilio Casals,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/17/1954,Poema Triste,Vals,Oscar Serpa,Music Hall,Tape,Carlos Di Sarli,Manuel Campos,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/17/1954,Por Qué Le Llaman Amor,Tango,Oscar Serpa,Music Hall,Tape,Carlos Di Sarli,Héctor Marcó,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/17/1954,Tengo Un Amigo,Tango,Mario Pomar,Music Hall,Tape,Arturo Gallucci,Julio Camilloni,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/21/1954,El Choclo,Tango,Instrumental,Music Hall,Tape,Ángel Villoldo,Juan Catán; Enrique Discépolo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/21/1954,Una Fija,Tango,Instrumental,Music Hall,Tape,Ángel Villoldo,Antonio Polito; Carlos Pesce,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/21/1954,Buenos Aires Yo Te Canto,Tango,Oscar Serpa,Music Hall,Tape,Ángel Rosa,Ángel Rosa,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/21/1954,Del Barrio De Las Latas,Tango,Mario Pomar,Music Hall,Tape,Raúl Hoyos,Emilio Fresedo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/30/1954,A La Gran Muñeca,Tango,Instrumental,Víctor,Tape,Jesús Ventura,Miguel Osés,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/30/1954,El Choclo,Tango,Instrumental,Víctor,Tape,Ángel Villoldo,Juan Catán; Enrique Discépolo,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/30/1954,No Me Pregunten Por Qué,Tango,Mario Pomar,Víctor,Tape,Carlos Di Sarli,Reynaldo Pignataro,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/30/1954,Por Qué Le Llaman Amor,Tango,Oscar Serpa,Víctor,Tape,Carlos Di Sarli,Héctor Marcó,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/31/1954,Bien Frappé,Tango,Mario Pomar,Víctor,Tape,Carlos Di Sarli,Héctor Marcó,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/31/1954,El Amanecer,Tango,Instrumental,Víctor,Tape,Roberto Firpo,,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/31/1954,Organito De La Tarde,Tango,Instrumental,Víctor,Tape,Castillo Cátulo,José Castillo,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/31/1954,Sueño De Juventud,Vals,Oscar Serpa,Víctor,Tape,Enrique Discépolo,Enrique Discépolo,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/31/1954,Un Desolado Corazón,Tango,Oscar Serpa,Víctor,Tape,Miguel Nijensohn,Roberto Miró,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/8/1954,Don José María,Tango,Instrumental,Víctor,Tape,Anselmo Mendizábal,Carlos Waiss; Ernesto Temes,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/8/1954,Pobre Buzón,Tango,Mario Pomar,Víctor,Tape,Carlos Di Sarli,Fernando Caprio,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/8/1954,Tormenta,Tango,Mario Pomar,Víctor,Tape,Enrique Discépolo,Enrique Discépolo,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/14/1954,Cuidado Con Los Cincuenta,Tango,Instrumental,Víctor,Tape,Ángel Villoldo,Carlos Pesce; Antonio Polito,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/14/1954,Tinta Verde,Tango,Instrumental,Víctor,Tape,Agustín Bardi,,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/14/1954,Tus Palabras Y La Noche,Tango,Oscar Serpa,Víctor,Tape,Emilio Querejeta,Carlos Cacciari,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/28/1954,La Morocha,Tango,Instrumental,Víctor,Tape,Enrique Saborido,Ángel Villoldo,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/28/1954,Sin Ti,Tango,Oscar Serpa,Víctor,Tape,José Dames,Abel Aznar,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/16/1954,Bar Exposición,Tango,Instrumental,Víctor,Tape,Luis Teisseire,,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/16/1954,El Once,Tango,Instrumental,Víctor,Tape,Osvaldo Fresedo,Emilio Fresedo,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/7/1954,Castañuelas,Tango,Mario Pomar,Víctor,Tape,Arturo Gallucci; Alberto Castillo,Raúl Hormaza,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/7/1954,No Matarás,Tango,Oscar Serpa,Víctor,Tape,Juan Paz,Eugenio Majul,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/21/1955,Juan Porteño,Tango,Mario Pomar,Víctor,Tape,Carlos Di Sarli,Héctor Marcó,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/21/1955,Noche De Locura,Tango,Oscar Serpa,Víctor,Tape,Manuel Sucher,Carlos Bahr,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/31/1955,Don Juan,Tango,Instrumental,Víctor,Tape,Ernesto Ponzio,Ricardo Podestá,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/31/1955,El Ingeniero,Tango,Instrumental,Víctor,Tape,Alejandro Junnissi,,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/2/1955,Corazón,Tango,Mario Pomar,Víctor,Tape,Carlos Di Sarli,Héctor Marcó,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/2/1955,Sin Ella,Tango,Oscar Serpa,Víctor,Tape,Charlo,Cátulo Castillo,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/20/1955,La Cumparsita,Tango,Instrumental,Víctor,Tape,Gerardo Rodríguez,Pascual Contursi; Enrique Maroni; Gerardo Rodríguez,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/20/1955,Mi Madre Tierra,Tango,Oscar Serpa,Víctor,Tape,Alberto Villanueva,Gerardo Adroher,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/20/1955,Milonguero Viejo,Tango,Instrumental,Víctor,Tape,Carlos Di Sarli,Enrique Sotelo,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/20/1955,Tenía Que Suceder,Tango,Mario Pomar,Víctor,Tape,Arturo Gallucci,Julio Camilloni,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/15/1955,Bailemos,Tango,Mario Pomar,Víctor,Tape,Cholo Mamone,Reinaldo Yiso,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/15/1955,Comme Il Faut,Tango,Instrumental,Víctor,Tape,Eduardo Arolas,Gabriel Clausi,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/15/1955,Flor De Amigo,Tango,Mario Pomar,Víctor,Tape,Rodolfo Sciammarella,Rodolfo Sciammarella,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/15/1955,Germaine,Tango,Instrumental,Víctor,Tape,Alberto Buchardo,,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/28/1955,Los Treinta Y Tres Orientales,Tango,Instrumental,Víctor,Tape,José Felipetti; Rosario Mazzeo,Arturo Rodríguez,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/28/1955,Pato Alegre,Tango,Oscar Serpa,Víctor,Tape,Enrique Delfino,Alberto Ballesteros,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/16/1955,Nido Gaucho,Tango,Mario Pomar,Víctor,Tape,Carlos Di Sarli,Héctor Marcó,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/16/1955,Verdemar,Tango,Oscar Serpa,Víctor,Tape,Carlos Di Sarli,José Contursi,,54-56 / Victor Tape,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/3/1956,Fumando Espero,Tango,Argentino Ledesma,Víctor,Tape,Juan Masanas,Félix Garzo,,56-58 / New Orchestra ,Carlos Di Sarli,Alfredo Sciarretta ,"José Libertella, Julián Plaza, Alfredo Marcucci, Domingo Sánchez","Simón Bajour, Elvino Vardaro, Elías Slon, Alfredo Rouco, Antonio Rossi "
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/3/1956,Noche De Locura,Tango,Roberto Gale,Víctor,Tape,Manuel Sucher,Carlos Bahr,,56-58 / New Orchestra ,Carlos Di Sarli,Alfredo Sciarretta ,"José Libertella, Julián Plaza, Alfredo Marcucci, Domingo Sánchez","Simón Bajour, Elvino Vardaro, Elías Slon, Alfredo Rouco, Antonio Rossi "
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/23/1956,El Jaguel,Tango,Instrumental,Víctor,Tape,Carlos Posadas,José Fernández,,56-58 / New Orchestra ,Carlos Di Sarli,Alfredo Sciarretta ,"José Libertella, Julián Plaza, Alfredo Marcucci, Domingo Sánchez","Simón Bajour, Elvino Vardaro, Elías Slon, Alfredo Rouco, Antonio Rossi "
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/23/1956,Rodríguez Peña,Tango,Instrumental,Víctor,Tape,Vicente Greco,Ernesto Temes; Juan Velich; Rafael Velich,,56-58 / New Orchestra ,Carlos Di Sarli,Alfredo Sciarretta ,"José Libertella, Julián Plaza, Alfredo Marcucci, Domingo Sánchez","Simón Bajour, Elvino Vardaro, Elías Slon, Alfredo Rouco, Antonio Rossi "
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/29/1956,De Qué Podemos Hablar,Tango,Argentino Ledesma,Víctor,Tape,Carlos Di Sarli,Abel Aznar,,56-58 / New Orchestra ,Carlos Di Sarli,Alfredo Sciarretta ,"José Libertella, Julián Plaza, Alfredo Marcucci, Domingo Sánchez","Simón Bajour, Elvino Vardaro, Elías Slon, Alfredo Rouco, Antonio Rossi "
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/29/1956,Mala Yerba,Vals,Roberto Gale,Víctor,Tape,Arturo Gallucci,Abel Aznar,,56-58 / New Orchestra ,Carlos Di Sarli,Alfredo Sciarretta ,"José Libertella, Julián Plaza, Alfredo Marcucci, Domingo Sánchez","Simón Bajour, Elvino Vardaro, Elías Slon, Alfredo Rouco, Antonio Rossi "
