 Bandleader , Orchestra , Date , Title , Genre , Singer , Label , Master , Composer , Author , Arranger , Grouping ,Pianist,Bassist,Bandoneons,Strings
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,El Pibe,Tango,Instrumental,Odeon,Acoustic,José Pécora,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,El Poncho Del Olvido,Tango,Instrumental,Odeon,Acoustic,Adolfo Avilés,Enrique Maroni,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Elena,Tango,Instrumental,Odeon,Acoustic,Manlio Francia,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,En La Brecha,Tango,Instrumental,Odeon,Acoustic,Guillermo Cavarza,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,"Entrá Sin Miedo, Hermana",Tango,Instrumental,Odeon,Acoustic,Raúl de los Hoyos,Mario Flores,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Entre Amigos,Tango,Instrumental,Odeon,Acoustic,Pascual Varsino,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Era Un Rincón De Alegria,Tango,Instrumental,Odeon,Acoustic,Luis Visca,Luis Visca,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Flores,Vals,Instrumental,Odeon,Acoustic,Alberto Rodríguez,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Fosforerita,Tango,Instrumental,Odeon,Acoustic,Bartolomé Chapela,Amaro Giura,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Orquesta Típica Fresedo ,"1,926.00", Franco , Tango , Instrumental , Odeon , Acoustic , Hermes Peressini , Emilio Fresedo ,, 17-26 / Acoustic , José María Rizzuti , Humberto Costanzo ," Osvaldo Fresedo, Alberto Rodríguez "," Adolfo Muzzi, Jean Koller "
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Gorriones,Tango,Instrumental,Odeon,Acoustic,Eduardo Pereyra,Celedonio Flores,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Goyeneche,Tango,Instrumental,Odeon,Acoustic,Alcides Palavecino,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Ha Entrado Un Hombre!,Tango,Instrumental,Odeon,Acoustic,Antonio Tanturi,Mario Flores,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Infelizota,Tango,Instrumental,Odeon,Acoustic,Cátulo Castillo,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Ingratos,Tango,Instrumental,Odeon,Acoustic,Inocencio Arcauz,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Inquietud,Tango,Instrumental,Odeon,Acoustic,Eduardo Armani,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Cieguita,Tango,Instrumental,Odeon,Acoustic,Ramón Bertrán Reyna,Patricio Muñoz Aceña,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Cieguita Que Pasa,Tango,Instrumental,Odeon,Acoustic,Juan Durán,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Cizaña,Tango,Instrumental,Odeon,Acoustic,José Borello,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Crucecita,Tango,Instrumental,Odeon,Acoustic,Luis Pérez,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Culpa Fue Del…,Tango,Instrumental,Odeon,Acoustic,Alberto Rodríguez,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Liga…!,Tango,Instrumental,Odeon,Acoustic,Víctor Troysi,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Maestrita,Tango,Instrumental,Odeon,Acoustic,Manuel Buzón,Gerónimo Martinelli Massa,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Mascota,Tango,Instrumental,Odeon,Acoustic,A. Pereira,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Matraca,Tango,Instrumental,Odeon,Acoustic,Humberto Constanzo,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,La Señal,Tango,Instrumental,Odeon,Acoustic,#REF!,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Linda,Tango,Instrumental,Odeon,Acoustic,Lorenzo Olivari,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Linda Estampa,Tango,Instrumental,Odeon,Acoustic,Carlos Ramos,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Llorarás Un Día,Tango,Instrumental,Odeon,Acoustic,Enrique Maciel,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Lo Que Quieras,Tango,Instrumental,Odeon,Acoustic,Heriberto Muraro,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Lo Que Tú Quieras,Tango,Instrumental,Odeon,Acoustic,Remo Bolognini,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Loquita,Tango,Instrumental,Odeon,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Magda,Tango,Instrumental,Odeon,Acoustic,José Servidio; Luis Servidio,José Servidio; Luis Servidio,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Mamita Mía,Tango,Instrumental,Odeon,Acoustic,Enrique Delfino,Alberto Vacarezza,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Mascarita Loca,Tango,Instrumental,Odeon,Acoustic,H. Stern,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Meditación,Tango,Instrumental,Odeon,Acoustic,Carlos Di Sarli,José de Grandis,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Memoria,Tango,Instrumental,Odeon,Acoustic,José Padula,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Milonga Corrida,Milonga,Instrumental,Odeon,Acoustic,Liberto Pugliesse,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Montiel,Tango,Instrumental,Odeon,Acoustic,Juan Baüer,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Muñequita De Cera,Tango,Instrumental,Odeon,Acoustic,Primo Carrión Cantaluppi,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Negrita,Tango,Instrumental,Odeon,Acoustic,Francisco Rinaldi,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Negrita Mía,Tango,Instrumental,Odeon,Acoustic,Ernesto Rossi,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,No Llores,Tango,Instrumental,Odeon,Acoustic,Humberto Cristante,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Noches De Colón,Tango,Instrumental,Odeon,Acoustic,Raúl de los Hoyos,Roberto Cayol,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Noches De Orgía,Tango,Instrumental,Odeon,Acoustic,Américo Bonnani,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Nocturno,Tango,Instrumental,Odeon,Acoustic,Justo Trivelli,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Ochoíta,Tango,Instrumental,Odeon,Acoustic,Ramón Molinari,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Orsi,Tango,Instrumental,Odeon,Acoustic,Justo Trivelli,Marcos Méndez,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pa' Rezarte Una Oración,Tango,Instrumental,Odeon,Acoustic,Adriano Fanelli,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Palomita,Tango,Instrumental,Odeon,Acoustic,Manuel Moreno,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,"Pare, Cochero!",Tango,Instrumental,Odeon,Acoustic,Manuel Jovés,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,París,Tango,Instrumental,Odeon,Acoustic,Francisco Canaro,Juan Canaro,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pecadora,Tango,Instrumental,Odeon,Acoustic,Luis Minervini,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Orquesta Típica Fresedo ,"1,926.00", Pobre Farolito , Tango , Instrumental , Odeon , Acoustic , José Domínguez , Emilio Fresedo ,, 17-26 / Acoustic , José María Rizzuti , Humberto Costanzo ," Osvaldo Fresedo, Alberto Rodríguez "," Adolfo Muzzi, Jean Koller "
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Perfiles De Suburbio,Tango,Instrumental,Odeon,Acoustic,Eduardo Pereyra,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Piel De Seda,Tango,Instrumental,Odeon,Acoustic,C. Martinelli,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pinturita,Tango,Instrumental,Odeon,Acoustic,Osvaldo Fresedo,Eduardo Calvo,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pirula,Tango,Instrumental,Odeon,Acoustic,Alberico Spátola,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Placer Y Lujo,Tango,Instrumental,Odeon,Acoustic,Juan Guido,Antonio Capone,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pobre Amor,Tango,Instrumental,Odeon,Acoustic,Luis Minervini,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pobre Farolito,Tango,Instrumental,Odeon,Acoustic,Francisco Canaro,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Orquesta Típica Fresedo ,"9,201.00", Rosalía , Tango , Instrumental , Victor , Acoustic , Justo Trivelli , Emilio Fresedo ,, 17-26 / Acoustic , José María Rizzuti , Humberto Costanzo ," Osvaldo Fresedo, Alberto Rodríguez "," Manlio Francia, Adolfo Muzzi, Jean Koller "
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pobre Mateo,Tango,Instrumental,Odeon,Acoustic,Francisco Pracánico,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pobre Rancho,Tango,Instrumental,Odeon,Acoustic,M. Ossi; E. Maurno,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Por Ella,Tango,Instrumental,Odeon,Acoustic,Luis Teisseire,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Por Qué Lloras?,Tango,Instrumental,Odeon,Acoustic,F. Nessi,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Primer Amor,Tango,Instrumental,Odeon,Acoustic,Julio De Caro,Carlos Dix,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,"Proceda, Señor",Tango,Instrumental,Odeon,Acoustic,Juan Santa Cruz,Juan Caruso,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Pureza,Tango,Instrumental,Odeon,Acoustic,Alberto Pugliese,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Qué Compadre!,Tango,Instrumental,Odeon,Acoustic,José Ruffet,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Qué Graciosa!,Tango,Instrumental,Odeon,Acoustic,Juan Castillo,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Quejas Del Alma,Tango,Instrumental,Odeon,Acoustic,Guillermo Barbieri,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Remordimientos,Tango,Instrumental,Odeon,Acoustic,Humberto Cristante,Juan Barthe,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Ricurita,Tango,Instrumental,Odeon,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Rostro De Cera,Tango,Instrumental,Odeon,Acoustic,Arturo Carrasco,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Saltó La Bola,Tango,Instrumental,Odeon,Acoustic,Ausonio Pisani,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Señor!,Tango,Instrumental,Odeon,Acoustic,Enrique Maciel,Francisco Brancatti,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Soñadora,Tango,Instrumental,Odeon,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Taita,Tango,Instrumental,Odeon,Acoustic,Juan Marini,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Tentación,Tango,Instrumental,Odeon,Acoustic,Vicente Gorrese,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Tentación,Vals,Instrumental,Odeon,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Titi,Tango,Instrumental,Odeon,Acoustic,Ernesto de la Cruz,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Toda Mía,Tango,Instrumental,Odeon,Acoustic,Edgardo Donato,C. Álvarez Pintos,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Triste Milonga,Tango,Instrumental,Odeon,Acoustic,A. Aubriot,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Triste Regreso,Tango,Instrumental,Odeon,Acoustic,Antonio Tanturi,Francisco García Giménez,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Tu Vieja Ventana,Vals,Instrumental,Odeon,Acoustic,Guillermo Barbieri,Ambrosio Río,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Una Ilusión,Tango,Instrumental,Odeon,Acoustic,Luis Visca,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Una Limosnita,Tango,Instrumental,Odeon,Acoustic,Enrique Delfino,Antonio Martínez Viérgol,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Vieja Canción,Tango,Instrumental,Odeon,Acoustic,J. Scandifio,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Violetita,Tango,Instrumental,Odeon,Acoustic,Hermes Peressini,Paco Ruiz París,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Vocación,Tango,Instrumental,Odeon,Acoustic,L. Ragucci,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Y Reías Como Loca,Tango,Instrumental,Odeon,Acoustic,Eduardo Pereyra,José Ferreyra,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Yo Te Bendigo,Tango,Instrumental,Odeon,Acoustic,Juan Filiberto,Juan Bruno,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Zarpazo,Tango,Instrumental,Odeon,Acoustic,Luis Petrucelli,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Zulema,Tango,Instrumental,Odeon,Acoustic,Justo Trivelli,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
