Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneon,Strings
Alfredo De Angelis,Orquesta Alfredo De Angelis,3/24/1964,Cómo Se Muere De Amor,Tango,Roberto Mancini,Odeón,Tape-S,Daniel Álvarez,Daniel Héctor Álvarez,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,3/4/1964,Cuando Era Mía Mi Vieja,Tango,Juan Carlos Godoy,Odeón,Tape-S,Alfredo Angelis,Juan Carlos Godoy,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,3/30/1964,Color De Rouge,Tango,Juan Carlos Godoy,Odeón,Tape-S,Alfredo Angelis,Marvil (Elizardo Martínez Vilas),,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,3/30/1964,Isla De Capri,Tango,Roberto Mancini,Odeón,Tape-S,Will Grosz; Jimmy Kennedy,Jimmy Kennedy (James B. Kennedy); Angel del Valle,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-00-00,Y a mí qué?,Tango,,Odeón,Tape-S,Aníbal Troilo,Cátulo Castillo (Ovidio Cátulo González Castillo),,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Así se baila hoy,Tango,,Odeón,Tape-S,Marcos Vera,Ernesto Cardenal,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Calvario,Tango,,Odeón,Tape-S,Luis Saldarriaga,Luis Bernardo Saldarriaga,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Derecho viejo,Tango,,Odeón,Tape-S,Eduardo Arolas,Gabriel Clausi,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,El amanecer,Tango,,Odeón,Tape-S,Roberto Firpo,,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,El pollo Ricardo,Tango,,Odeón,Tape-S,Luis Fernández,Luis Alberto Fernández,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,He matado un hombre (Gurisa),Tango,,Odeón,Tape-S,Matías Aminto,Enrique García Satur,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Ilusión azul,Vals,,Odeón,Tape-S,Arquímedes Arci,Arquímedes Arci,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,La trampa,Tango,,Odeón,Tape-S,H. Lamas,Francisco Yoni (Francisco Fortunato Silva),,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Loca,Tango,,Odeón,Tape-S,Manuel Jovés,Antonio Martínez Viergol,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Madre hay una sola,Tango,,Odeón,Tape-S,Agustín Bardi,José de la Vega,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Me embrujaste,Tango,,Odeón,Tape-S,Luis Saldarriaga,Luis Bernardo Saldarriaga,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Mi noche triste,Tango,,Odeón,Tape-S,Samuel Castriota,Pascual Contursi,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Milonga celestial (La Milonga celestial),Milonga,,Odeón,Tape-S,Ángel Greco,Ángel Greco,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,No nos veremos más,Tango,,Odeón,Tape-S,Luis Stazo,Federico Silva,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Obsesión,Tango,,Odeón,Tape-S,Ricardo Lanzetta,Ricardo Lanzetta,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Otario que andás penando,Tango,,Odeón,Tape-S,Enrique Delfino,Alberto Vacarezza,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Pastora (La Pastora),Tango,,Odeón,Tape-S,Alfredo Angelis,José Rótulo,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Pregonera,Tango,,Odeón,Tape-S,Alfredo Angelis,José Rótulo,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Son cosas mías,Tango,,Odeón,Tape-S,Alfredo Angelis,Francisco Fortunato Silva,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Victoria,Tango,,Odeón,Tape-S,Enrique Discépolo,Enrique Santos Discépolo,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Virgen de la serranía,Tango,,Odeón,Tape-S,Osvaldo Donato,Alberto Cosentino,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1964-04,Ya estamos iguales,Tango,,Odeón,Tape-S,Anselmo Aieta,Francisco García Jiménez,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/27/1964,Amor de verano,Tango,Alberto Cuello,Odeón,Tape-S,Luis Stazo,Federico Silva (René Federico Silva Iraluz),,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/27/1964,Sombras nada más,Tango,Julio Martel,Odeón,Tape-S,Francisco Lomuto,José María Contursi,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,11/25/1964,Decime Dios Dónde Estás,Tango,Carlos Aguirre,Odeón,Tape-S,Manuel Sucher,Tita Merello,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,11/25/1964,Se alquila un corazón,Vals,Nino Fassa,Odeón,Tape-S,Gigí De Angelis; Nino Fassa,Leandro Primerano,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/28/1965,Antes que salga el sol,Tango,Alberto Cuello,Odeón,Tape-S,Héctor Palacios,Primo Antonio,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/28/1965,Evocación de París,Tango,Ángel Vargas,Odeón,Tape-S,Luis Mandarino,Luis Esteban Mandarino,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,6/23/1965,Quiero Verte Una Vez Más,Tango,Alberto Cuello,Odeón,Tape-S,Mario Canaro,José María Contursi,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,6/23/1965,Soy un Yo Yo,Tango,Carlos Aguirre,Odeón,Tape-S,Alfredo Angelis,Marvil (Elizardo Martínez Vilas),,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,7/9/1965,Juntitos vos y yo,Tango,Alberto Cuello,Odeón,Tape-S,Wenceslao Cinosi,Carlos Antonio Russo,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,9/7/1965,Don Juan,Tango,Instrumental,Odeón,Tape-S,Ernesto Ponzio,Ricardo Podestá,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,9/7/1965,Juntitos vos y yo,Tango,Alberto Cuello,Odeón,Tape-S,Wenceslao Cinosi,Carlos Antonio Russo,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,9/7/1965,La maquinita,Milonga,Alberto Cuell,Odeón,Tape-S,Alfredo Angelis,Juan Pomati,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,9/7/1965,Sólo un renglón,Tango,Carlos Aguirre,Odeón,Tape-S,Josefina De La Fuente; Ángel Gatti,Josefina D'Arienzo De La Fuente; Velmar (Ángel Roque Gatti),,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,6/1/1966,De igual a igual,Tango,Julio Martel Y Nestor Rodi,Odeón,Tape-S,Rodolfo Sciammarella,Rodolfo Sciammarella,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,6/1/1966,Siempre Te Recordaré,Tango,Alberto Cuello,Odeón,Tape-S,Yaco Monti,Yaco Monti (Julio Cesar Eugenio),,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/31/1966,"A Usted, Señorita",Tango,Alberto Cuello,Odeón,Tape-S,Osvaldo Rizzo,Félix Rosario Arena,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/31/1966,El Ciruja,Tango,Julio Martel,Odeón,Tape-S,Ernesto Cruz,Francisco Alfredo Marino,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/31/1966,No Hay Palenque En Que Rascarse,Milonga,Alberto Cuello y Carlos Aguirre,Odeón,Tape-S,Isabel Angelis,Domingo Zocco,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/31/1966,Tokio querido,Tango,Instrumental,Odeón,Tape-S,Alfredo De Angelis,Juan Pomati,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/3/1967,Si Dios Bajara del Cielo,Tango,Carlos Aguirre,Odeón,Tape-S,Alfredo De Angelis,Ricardo Otero,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/3/1967,Tan Sólo Cuatro Besos,Tango,Alberto Cuello,Odeón,Tape-S,Américo Pinella,Juan Bernardo Tiggi,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/5/1967,Tengo que verte mañana,Tango,Alberto Cuello,Odeón,Tape-S,Alfredo Angelis; Isabel Angelis,Pedro Gregorio Gallelli,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/5/1967,Volvamos a Empezar,Tango,Oscar Larroca,Odeón,Tape-S,Daniel Álvarez,Eduardo Pablo Maradei,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,7/18/1967,Bogotá,Tango,,Odeón,Tape-S,Alfredo Angelis; Antonio Sciacca,,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,7/18/1967,Los Versos Para mi Madre,Vals,Alberto Cuello y Carlos Aguirre,Odeón,Tape-S,Alfredo Angelis,Roberto Arrieta,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/28/1967,Capillita limeña,Vals,Carlos Aguirre,Odeón,Tape-S,Luis Olivel,Carlos Dato,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/28/1967,Quiero Llenarme De Ti,Tango,Alberto Cuello,Odeón,Tape-S,Sandro Sánchez; Oscar Anderle,Sandro (Roberto Sánchez); Oscar Anderle,,"Stazo 1st bando, Cinosi 1st violin (1962-67)",Alfredo De Angelis,Hugo Besnatti,"Luis Stazo, Carlos Cubría, Américo Pinelli, Guillermo Vilar","Wenceslao Cinosi, Ángel Vilar, Hipólito Caron, Germán Ojeda, Hamlet Cicero "
Alfredo De Angelis,Orquesta Alfredo De Angelis,5/22/1968,Compro un Corazón,Tango,Alberto Cuello,Odeón,Tape-S,Isabel Angelis,Ricardo Otero,,"Rizzo 1st bando, Cinosi 1st violin (1968-77)",Alfredo De Angelis,Hugo Besnatti,"Osvaldo Rizzo, Alfredo Dafuncio, Carlos Cubría, Américo Pinelli ","Wenceslao Cinosi, Simón Broitman, Ángel Vilar, Germán Ojeda"
Alfredo De Angelis,Orquesta Alfredo De Angelis,5/22/1968,Hacé Bulín,Tango,Carlos Aguirre,Odeón,Tape-S,Héctor Palacios,Mario Savino,,"Rizzo 1st bando, Cinosi 1st violin (1968-77)",Alfredo De Angelis,Hugo Besnatti,"Osvaldo Rizzo, Alfredo Dafuncio, Carlos Cubría, Américo Pinelli ","Wenceslao Cinosi, Simón Broitman, Ángel Vilar, Germán Ojeda"
Alfredo De Angelis,Orquesta Alfredo De Angelis,7/18/1968,Los Versos Para mi Madre,Vals,Alberto Cuello y Carlos Aguirre,Odeón,Tape-S,Alfredo Angelis,Roberto Arrieta,,"Rizzo 1st bando, Cinosi 1st violin (1968-77)",Alfredo De Angelis,Hugo Besnatti,"Osvaldo Rizzo, Alfredo Dafuncio, Carlos Cubría, Américo Pinelli ","Wenceslao Cinosi, Simón Broitman, Ángel Vilar, Germán Ojeda"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/30/1968,Bendición de amor,Tango,Carlos Aguirre,Odeón,Tape-S,Alberto Nery,Gino Tombesi,,"Rizzo 1st bando, Cinosi 1st violin (1968-77)",Alfredo De Angelis,Hugo Besnatti,"Osvaldo Rizzo, Alfredo Dafuncio, Carlos Cubría, Américo Pinelli ","Wenceslao Cinosi, Simón Broitman, Ángel Vilar, Germán Ojeda"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/30/1968,Porque Yo Quiero,Tango,Alberto Cuello,Odeón,Tape-S,Salvatore Adamo,Salvatore Adamo,,"Rizzo 1st bando, Cinosi 1st violin (1968-77)",Alfredo De Angelis,Hugo Besnatti,"Osvaldo Rizzo, Alfredo Dafuncio, Carlos Cubría, Américo Pinelli ","Wenceslao Cinosi, Simón Broitman, Ángel Vilar, Germán Ojeda"
Alfredo De Angelis,Orquesta Alfredo De Angelis,3/3/1969,Andate Con Ella,Tango,Carlos Aguirre,Odeón,Tape-S,Norberto Ramos,Alfredo Dalton,,"Rizzo 1st bando, Cinosi 1st violin (1968-77)",Alfredo De Angelis,Hugo Besnatti,"Osvaldo Rizzo, Alfredo Dafuncio, Carlos Cubría, Américo Pinelli ","Wenceslao Cinosi, Simón Broitman, Ángel Vilar, Germán Ojeda"
