Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,10/16/1984,Preguntas Para Mi Viejo,Tango,Abel Córdoba,Odeón,Tape-S,Arturo Penón,Héctor Negro,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,10/16/1984,Toda Mi Vida,Tango,Instrumental,Odeón,Tape-S,Aníbal Troilo,José Contursi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,4/25/1985,Recuerdo,Tango,Instrumental,Odeón,Tape-S,Eduardo Moreno,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,4/30/1985,Calor De Hogar,Tango,Adrián Guida,Odeón,Tape-S,Eugenio Carrere,Jesús Blanco,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,4/30/1985,Guardia Vieja 4049,Tango,Instrumental,Odeón,Tape-S,Armando Lacava,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,4/30/1985,Milonga Para Gardel,Milonga,Córdoba y Guida,Odeón,Tape-S,Carlos Viván,Horacio Sanguinetti,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/21/1985,Andrés Selpa,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/21/1985,Pa' Lo Que Te Va Durar!,Tango,Abel Córdoba,Odeón,Tape-S,Guillermo Barbieri,Celedonio Flores,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/28/1985,Copacabana,Tango,Instrumental,Odeón,Tape-S,Julio Caro,Antonio Penadés,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/28/1985,Reencuentro De Amor,Tango,Adrián Guida,Odeón,Tape-S,,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/11/1985,El Encopao,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,Enrique Dizeo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/11/1985,Melodía De Arrabal,Tango,Abel Córdoba,Odeón,Tape-S,Carlos Gardel,Alfredo Pera; Mario Battistella,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/15/1985,Almagro,Tango,Adrián Guida,Odeón,Tape-S,Vicente Lorenzo,Antonio Polito,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/15/1985,Protocoleando,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,4/21/1986,Por Unos Ojos Negros,Tango,Abel Córdoba,Odeón,Tape-S,José Dames,Horacio Sanguinetti,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,4/21/1986,Vieja Amiga,Tango,Adrián Guida,Odeón,Tape-S,Pedro Laurenz,José Contursi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/18/1986,Aquel Encuentro,Tango,Córdoba y Guida,Odeón,Tape-S,Roberto Caló,Federico Saniez,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/18/1986,Elegante Papirusa,Tango,Instrumental,Odeón,Tape-S,David Roccatagliata,Sandalio Gómez,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/18/1986,Suerte Loca,Tango,Instrumental,Odeón,Tape-S,Anselmo Aieta,Francisco Jiménez,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/10/1986,Ensayando,Tango,Instrumental,Odeón,Tape-S,Alejandro Prevignano,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/10/1986,Hermosa Japonesita,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,Javier Mazzea,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/9/1987,Tokio Luminoso,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/9/1987,Compañera,Tango,Abel Córdoba,Odeón,Tape-S,Osvaldo Pugliese,Julio Martín,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/9/1987,Igual Que Una Sombra,Tango,Adrián Guida,Odeón,Tape-S,Osvaldo Pugliese,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Almagro,Tango,Instrumental,Live,Tape-S,Vicente Lorenzo,Antonio Polito,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Arrabal,Tango,Instrumental,Live,Tape-S,José Pascual,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Los Mareados,Tango,Instrumental,Live,Tape-S,Juan Cobián,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Después,Tango,Instrumental,Live,Tape-S,Hugo Gutiérrez,Homero Manzi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Quinto Año,Tango,Instrumental,Live,Tape-S,Osvaldo Tarantino,Juanca Tavera,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Chacabuqueando,Tango,Instrumental,Live,Tape-S,Roberto Álvarez,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,A Evaristo Carriego,Tango,Instrumental,Live,Tape-S,Eduardo Rovira,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Melodía De Arrabal,Tango,Instrumental,Live,Tape-S,Carlos Gardel,Alfredo Pera; Mario Battistella,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Recuerdo,Tango,Instrumental,Live,Tape-S,Osvaldo Pugliese,Eduardo Moreno,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Chiqué,Tango,Instrumental,Live,Tape-S,Ricardo Brignolo,Ricardo Brignolo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Mala Junta,Tango,Instrumental,Live,Tape-S,Julio Caro; Pedro Laurenz,Juan Velich,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,La Canción De Buenos Aires,Tango,Instrumental,Live,Tape-S,Azucena Maizani; Orestes Cúfaro,Manuel Romero,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Contame Una Historia,Tango,Instrumental,Live,Tape-S,Eladia Blázquez,Mario Iaquinandi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Copacabana,Tango,Instrumental,Live,Tape-S,Julio Caro,Antonio Penadés,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Protocoleando,Tango,Instrumental,Live,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Milonga Para Gardel,Milonga,Instrumental,Live,Tape-S,Carlos Viván,Horacio Sanguinetti,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Desde El Alma,Vals,Instrumental,Live,Tape-S,Rosita Melo,Víctor Vélez; Homero Manzi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Palabras De Osvaldo Pugliese,Tango,Instrumental,Live,Tape-S,,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985, La Yumba,Tango,Instrumental,Live,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,La Mariposa,Tango,Instrumental,Live,Tape-S,Pedro Maffia,Celedonio Flores,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,Toda Mi Vida,Tango,Instrumental,Live,Tape-S,Aníbal Troilo,José Contursi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1985,El Encopao,Tango,Instrumental,Live,Tape-S,Osvaldo Pugliese,Enrique Dizeo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/9/1905,Tokio Luminoso,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/9/1905,Compañera,Tango,Abel Córdoba,Odeón,Tape-S,Osvaldo Pugliese,Julio Martín,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/9/1905,Igual Que Una Sombra,Tango,Adrián Guida,Odeón,Tape-S,Osvaldo Pugliese,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Roberto Alvarez, Alejandro Prevignano, Fabio Lapinta","Osvaldo Monterde, Gabriel Rivas, Diego Lerendegui, Fernando Rodríguez, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,Arrabal,Tango,Instrumental,Lucho (Live),,José Pascual,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,Los Mareados,Tango,Instrumental,Lucho (Live),,Juan Cobián,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,Melodía De Arrabal,Tango,Instrumental,Lucho (Live),,Carlos Gardel,Alfredo Pera; Mario Battistella,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,Recuerdo,Tango,Instrumental,Lucho (Live),,Osvaldo Pugliese,Eduardo Moreno,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,Chacabuqueando,Tango,Instrumental,Lucho (Live),,Roberto Álvarez,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,Las Cuarenta,Tango,Instrumental,Lucho (Live),,Roberto Grela,Francisco Gorrindo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,Bailamos,Tango,Instrumental,Lucho (Live),,Cholo Mamone,Reinaldo Ghiso,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,Ensayando,Tango,Instrumental,Lucho (Live),,Alejandro Prevignano,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1989,A Evaristo Carriego,Tango,Instrumental,Lucho (Live),,Eduardo Rovira,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Guillermo Ferrer,"Walther Castro, Alejandro Prevignano, Fabio Lapinta, Héctor Del Curto","Marcelo Prieto, Gabriel Rivas, Diego Lerendegui, Merei Brain (Viola), Patricio Villarejo (Cello)",,,,,,,,,,
