Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger / Orchestrator,Grouping,Pianist,Bassist,Bandoneon,Strings
Aníbal Troilo,1938-03-07,Comme Il Faut,Tango,Instrumental,Odeón,78rpm,Eduardo Arolas,,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino,David Díaz; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1938-03-07,Tinta Verde,Tango,Instrumental,Odeón,78rpm,Agustín Bardi,,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino,David Díaz; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-03-04,Yo Soy El Tango,Tango,Francisco Fiorentino,Víctor,78rpm,Domingo Federico,Homero Expósito,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-03-04,Mano Brava,Milonga,Francisco Fiorentino,Víctor,78rpm,Manuel Buzón,Enrique Cadícamo,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-03-04,Toda Mi Vida,Tango,Francisco Fiorentino,Víctor,78rpm,Aníbal Troilo,José María Contursi,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-03-04,Cachirulo,Tango,Instrumental,Víctor,78rpm,Francisco Cafiero,,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-04-16,Con Toda La Voz Que Tengo,Milonga,Francisco Fiorentino,Víctor,78rpm,Aníbal Troilo,Enrique Dizeo,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-04-16,Te Aconsejo Que Me Olvides,Tango,Francisco Fiorentino,Víctor,78rpm,Pedro Maffia,Jorge Curí,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-05-28,Pájaro Ciego,Tango,Fiorentino / Mandarino,Víctor,78rpm,Antonio Bonavena,Lito Bayardo,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-05-28,Tabernero,Tango,Francisco Fiorentino,Víctor,78rpm,Fausto Frontera y Miguel Cafre,Raúl Costa Oliveri,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-06-17,El Bulín De La Calle Ayacucho,Tango,Francisco Fiorentino,Víctor,78rpm,José Servidio y Luis Servidio,Celedonio Flores,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-06-17,Milongueando En El 40,Tango,Instrumental,Víctor,78rpm,Armando Pontier,,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-07-11,Una Carta,Tango,Francisco Fiorentino,Víctor,78rpm,Miguel Bucino,Miguel Bucino,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-07-11,Guapeando,Tango,Instrumental,Víctor,78rpm,Juan Larenza,,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-07-18,En Esta Tarde Gris,Tango,Francisco Fiorentino,Víctor,78rpm,Mariano Mores,José María Contursi,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-07-18,Cordón De Oro,Tango,Instrumental,Víctor,78rpm,Carlos Posadas,,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-09-06,El Cuarteador,Tango,Francisco Fiorentino,Víctor,78rpm,Enrique Cadícamo,Rosendo Luna,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-09-08,Total Pa' Qué Sirvo,Tango,Francisco Fiorentino,Víctor,78rpm,Aníbal Troilo,Enrique Dizeo,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-10-09,Maragata,Tango,Francisco Fiorentino,Víctor,78rpm,Francisco Martino,Francisco Martino,Aníbal Troilo,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-10-09,Cautivo,Tango,Francisco Fiorentino,Víctor,78rpm,Egidio Pittaluga,Luis Rubistein,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-10-09,Tu Diagnóstico,Vals,Francisco Fiorentino,Víctor,78rpm,José Betinotti,José Betinotti,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-10-23,Tinta Roja,Tango,Francisco Fiorentino,Víctor,78rpm,Sebastián Piana,Cátulo Castillo,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-10-23,No Le Digas Que La Quiero,Tango,Francisco Fiorentino,Víctor,78rpm,Enrique Delfino,Alberto Vacarezza,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-10-23,El Tamango,Tango,Instrumental,Víctor,78rpm,Carlos Posadas,,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-11-21,Sencillo Y Compadre,Tango,Francisco Fiorentino,Víctor,78rpm,Juan José Guichandut,Carlos Bahr,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1941-11-21,Del Tiempo Guapo,Milonga,Francisco Fiorentino,Víctor,78rpm,Vicente Fiorentino,Marcelo De La Ferrere,,Goñi Pre-Malena 1938-41,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-01-08,Malena,Tango,Francisco Fiorentino,Víctor,78rpm,Lucio Demare,Homero Manzi,Héctor Artola,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-01-08,C.T.V.,Tango,Instrumental,Víctor,78rpm,Agustín Bardi,,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-04-16,Malena,Tango,Francisco Fiorentino,Víctor,78rpm,Lucio Demare,Homero Manzi,Héctor Artola,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-04-16,Mi Castigo,Tango,Francisco Fiorentino,Víctor,78rpm,Julio César Sanders,César Vedani,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-04-16,Pa' Que Bailen Los Muchachos,Tango,Francisco Fiorentino,Víctor,78rpm,Aníbal Troilo,Enrique Cadícamo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-04-16,Papa Baltasar,Milonga,Francisco Fiorentino,Víctor,78rpm,Sebastián Piana,Homero Manzi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-06-12,Fueye,Tango,Francisco Fiorentino,Víctor,78rpm,Charlo,Homero Manzi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-06-12,"Colorao, Colorao",Tango,Francisco Fiorentino,Víctor,78rpm,Alberto Acuña,Celedonio Flores,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-06-12,Un Placer,Vals,Instrumental,Víctor,78rpm,Vicente Romeo,Juan Andrés Caruso,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-06-15,Soy Muchacho De La Guardia,Tango,Francisco Fiorentino,Víctor,78rpm,Agustín Irusta,Héctor Marcó,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-06-15,Suerte Loca,Tango,Francisco Fiorentino,Víctor,78rpm,Anselmo Aieta,Francisco García Jiménez,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-06-15,Los Mareados,Tango,Francisco Fiorentino,Víctor,78rpm,Juan Carlos Cobian,Enrique Cadicamo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-07-23,Acordándome De Vos,Vals,Francisco Fiorentino,Víctor,78rpm,Aníbal Troilo,Enrique Dizeo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-07-23,La Tablada,Tango,Instrumental,Víctor,78rpm,Francisco Canaro,,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-09-01,Lejos De Buenos Aires,Tango,Francisco Fiorentino,Víctor,78rpm,Alberto Suárez Villanueva,Oscar Rubens,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-09-01,El Encopao,Tango,Francisco Fiorentino,Víctor,78rpm,Osvaldo Pugliese,Enrique Dizeo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-09-10,Pedacito De Cielo,Vals,Francisco Fiorentino,Víctor,78rpm,Enrique Francini - Héctor Stamponi,Homero Expósito,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-09-18,Tristezas De La Calle Corrientes,Tango,Francisco Fiorentino,Víctor,78rpm,Domingo Federico,Homero Expósito,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-09-18,No Te Apures Carablanca,Tango,Francisco Fiorentino,Víctor,78rpm,Roberto Garza,Carlos Bahr,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-10-09,Ficha De Oro,Milonga,Francisco Fiorentino,Víctor,78rpm,Carmelo Di Napoli,Enrique Dizeo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-10-09,La Maleva,Tango,Instrumental,Víctor,78rpm,Antonio Buglione,Mario Pardo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-10-22,El Chupete,Tango,Instrumental,Víctor,78rpm,Ricardo Gaudenzio,Antonio Polito,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-10-22,De Pura Cepa,Milonga,Instrumental,Víctor,78rpm,José Ceglie,Osvaldo Sosa Cordero,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-10-30,Gricel,Tango,Francisco Fiorentino,Víctor,78rpm,Mariano Mores,José María Contursi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-12-14,Barrio De Tango,Tango,Francisco Fiorentino,Víctor,78rpm,Aníbal Troilo,Homero Manzi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-12-14,Pa' Que Seguir,Tango,Francisco Fiorentino,Víctor,78rpm,Francisco Fiorentino,Pedro Lloret,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-12-14,Por Las Calles De La Vida,Tango,Francisco Fiorentino,Víctor,78rpm,Enrique Cadícamo,Enrique Cadícamo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik
Aníbal Troilo,1942-12-29,Buenos Aires,Tango,Francisco Fiorentino,Víctor,78rpm,Manuel Jovés,Manuel Romero,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-03-11,Corazón No Le Hagas Caso,Tango,Francisco Fiorentino,Víctor,78rpm,Armando Pontier,Carlos Bahr,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-03-11,Margarita Gauthier,Tango,Francisco Fiorentino,Víctor,78rpm,Joaquín Mora,Julio Jorge Nelson,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-03-25,Percal,Tango,Francisco Fiorentino,Víctor,78rpm,Domingo Federico,Homero Expósito,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-03-25,Valsecito Amigo,Vals,Francisco Fiorentino,Víctor,78rpm,Aníbal Troilo,José María Contursi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-04-05,Tango Y Copas,Tango,Alberto Marino,Víctor,78rpm,Héctor Artola,Carlos Bahr,Héctor Artola,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-04-05,Cada Vez Que Me Recuerdes,Tango,Francisco Fiorentino,Víctor,78rpm,Mariano Mores,José María Contursi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-04-27,Cuando Tallan Los Recuerdos,Tango,Alberto Marino,Víctor,78rpm,Rafael Rossi,Enrique Cadícamo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-04-27,Soy Del 90',Tango,Francisco Fiorentino,Víctor,78rpm,Tito Ribero,Carlos Waiss,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-05-02,Soy Un Porteño,Milonga,Francisco Fiorentino,Víctor,78rpm,José Razzano,Celedonio Flores,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-05-03,Ropa Blanca,Milonga,Alberto Marino,Víctor,78rpm,Alfredo Malerba,Homero Manzi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-05-03,Inspiración,Tango,Instrumental,Víctor,78rpm,Peregrino Paulos,Luis Rubistein, Astor Piazzolla,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-06-02,Farolito De Papel,Tango,Alberto Marino,Víctor,78rpm,Mario Lespés y Teófilo Lespés,Francisco García Jiménez,Astor Piazzolla,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-06-02,De Barro,Tango,Francisco Fiorentino,Víctor,78rpm,Sebastián Piana,Homero Manzi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-06-30,Uno,Tango,Alberto Marino,Víctor,78rpm,Mariano Mores,Enrique Santos Discepolo,Astor Piazzolla,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-08-04,Tal Vez Será Su Voz,Tango,Alberto Marino,Víctor,78rpm,Lucio Demare,Homero Manzi,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-08-04,Soñar Y Nada Mas,Vals,Fiorentino / Mandarino,Víctor,78rpm,Aníbal Troilo,Enrique Cadícamo,,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
