Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings
Juan D'Arienzo,11/26/1959,Llamarada Pasional,Tango,Mario Bustos,Víctor,Tape,Héctor Stamponi),Tita Merello,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,11/26/1959,Que Dios Me Comprenda,Tango,Jorge Valdez,Víctor,Tape,Donato Racciatti,Enrique Nóbile,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/27/1960,El Vino Triste,Tango,Horacio Palma,Víctor,Tape,Juan D'Arienzo,Manuel Romero,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/27/1960,La Manzanita,Milonga,Valdez / Palma,Víctor,Tape,Carlos Lázzari; Juan Polito; Ángel Gatti,Carlos Lázzari; Juan Polito; Ángel Gatti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/19/1960,Cuatro Pasos En Las Nubes,Tango,Horacio Palma,Víctor,Tape,Joaquín Reyes,Reinaldo Yiso,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/19/1960,Hablame De Frente,Tango,Horacio Palma,Víctor,Tape,Enrique Alessio,Reinaldo Yiso,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/19/1960,La Canción,Tango,Jorge Valdez,Víctor,Tape,Juan Filiberto,Lito Bayardo,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/19/1960,Un Sólo Minuto De Amor,Tango,Jorge Valdez,Víctor,Tape,Miguel Ratto,Agustín Minotti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/27/1960,Detrás De Tus Mentiras,Tango,Jorge Valdez,Víctor,Tape,Héctor Gentile; Dante Gilardoni; Ernesto Franco,Héctor Gentile; Dante Gilardoni; Ernesto Franco,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/27/1960,Rompe Y Raja,Tango,Horacio Palma,Víctor,Tape,Vicente Demarco,Vicente Demarco,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/27/1960,Rosita De Arrabal,Tango,Jorge Valdez,Víctor,Tape,Juan Polito,Ángel Gatti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/27/1960,Yo Soy Un Picaflor,Tango,Horacio Palma,Víctor,Tape,Ángel Gatti; Carlos Lázzari; Juan Polito,Carlos Lázzari; Juan Polito; Ángel Gatti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/7/1960,Felicidad,Tango,Jorge Valdez,Víctor,Tape,Alfredo Angelis,José Rótulo,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/7/1960,Lloré Como Un Pibe,Tango,Jorge Valdez,Víctor,Tape,Adolfo Iglesias,José Davico,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/7/1960,Quemá Esas Cartas,Vals,Jorge Valdez,Víctor,Tape,Alberto Cosentino,Juan López,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/7/1960,Tu Amor Fue Mentira,Tango,Horacio Palma,Víctor,Tape,Juan Polito; Carlos Lázzari; Juan Lahet,Juan Polito; Carlos Lázzari; Juan Lahet,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/7/1960,Tu Olvido Y Yo,Tango,Jorge Valdez,Víctor,Tape,Manuel Sucher,Roberto Lambertucci,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/7/1960,Una Carta,Tango,Horacio Palma,Víctor,Tape,Miguel Bucino,Miguel Bucino,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Enrique Alessio, Eladio Blanco, Carlos Lázzari, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/6/1961,El Vals De Los Quince Años,Vals,Jorge Valdez,Víctor,Tape,Agustín Minotti,Agustín Minotti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/9/1961,Garronero,Tango,Horacio Palma,Víctor,Tape,Juan D'Arienzo,J. Caride,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/13/1961,Adíos Pampa Mía,Tango,Valdez / Palma,Víctor,Tape,Francisco Canaro; Mariano Mores,Ivo Pelay,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/13/1961,Mi Viejo Montevideo,Tango,Instrumental,Víctor,Tape,Cayetano Puglisi; Alejandro Junnissi,,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/29/1961,Amigo Bandoneón,Tango,Jorge Valdez,Víctor,Tape,José Greco,José Greco,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/29/1961,Cielo De Sombras,Tango,Valdez / Palma,Víctor,Tape,Antonio Sciacca,Carlos Canapale,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/29/1961,Estrella,Tango,Jorge Valdez,Víctor,Tape,Roberto Cassinelli; Marcelino Hernández,Roberto Cassinelli; Marcelino Hernández,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,6/29/1961,Sé Que Te Voy A Llorar,Tango,Jorge Valdez,Víctor,Tape,Vicente Ronca,Ángel Lamónaca,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/5/1961,Catorce De Diciembre,Tango,Horacio Palma,Víctor,Tape,Pablo Hechím,Alberto Huser,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/5/1961,Medianoche,Tango,Horacio Palma,Víctor,Tape,Nicolás Tavarozzi,Eduardo Méndez,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/11/1961,Abc Del Amor,Milonga,Valdez / Palma,Víctor,Tape,Guillermo Barbieri,Guillermo Barbieri,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/11/1961,Color Esperanza,Tango,Jorge Valdez,Víctor,Tape,Carlos Lázzari; Juan Polito,Ángel Gatti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/11/1961,Dicha Pasada,Tango,Horacio Palma,Víctor,Tape,Guillermo Barbieri,Guillermo Barbieri,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/11/1961,Mis Tres Marias,Tango,Horacio Palma,Víctor,Tape,Ernesto Franco,Ángel Gatti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/19/1961,En La Madrugada,Tango,Horacio Palma,Víctor,Tape,Tito Cabano,Federico Silva,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/19/1961,Qué Seré Yo,Tango,Jorge Valdez,Víctor,Tape,Roberto Losi),Agustín Minotti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/25/1961,Despues De La Boda,Tango,Antonio Prieto,Víctor,Tape,Jorge Dragone,Abel Aznar,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,7/25/1961,La Calle Del Pecado,Tango,Antonio Prieto,Víctor,Tape,Roberto Rufino,Roberto Lambertucci,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/1/1961,El Caramelito,Milonga,Valdez / Palma,Víctor,Tape,Carlos Gatti,Carlos Gatti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/1/1961,Plata Y Luna,Tango,Jorge Valdez,Víctor,Tape,Cayetano Puglisi; José Bonanno,Juan Locatelli,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/1/1961,Puro Tango,Tango,Instrumental,Víctor,Tape,José Pecora,,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/4/1961,Adíos Arolas,Tango,Jorge Valdez,Víctor,Tape,Ángel D'Agostino,Enrique Cadícamo,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/4/1961,El Ùltimo Brindis,Tango,Horacio Palma,Víctor,Tape,Isidro Yomha,Isidro Yomha,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/4/1961,Gigí,Tango,Jorge Valdez,Víctor,Tape,Enzo Valentino,Eduardo Moreno,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/4/1961,Mi Caperucita,Tango,Jorge Valdez,Víctor,Tape,Pablo Hechim,Fernando Fontanilla,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/4/1961,Se Casó El Abuelo,Tango,Horacio Palma,Víctor,Tape,Carlos Lázzari; Ángel Gatti; Juan Polito,Carlos Lázzari; Juan Polito; Ángel Gatti,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/10/1961,"Adios Mi Vida, Adios",Tango,Jorge Valdez,Víctor,Tape,,,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/10/1961,Gran Señor,Tango,Instrumental,Víctor,Tape,Mario Flota,,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/10/1961,Paciencia,Tango,Horacio Palma,Víctor,Tape,Juan D'Arienzo,Francisco Gorrindo,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,8/10/1961,Yo Te Saludo Palermo,Tango,Jorge Valdez,Víctor,Tape,José Celano,Héctor Paola,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/27/1961,Cansada De Sufrir,Tango,Jorge Valdez,Víctor,Tape,José Bazán,Roberto Carles,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/27/1961,Una Hora Más,Tango,Jorge Valdez,Víctor,Tape,Juan Polito; Carlos Lázzari,Juan Mañueco,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/27/1961,Volvés A Mi,Tango,Jorge Valdez,Víctor,Tape,Celso Amato; Arturo Gallucci,Celso Amato; Arturo Gallucci,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,9/27/1961,Yo Solo,Tango,Jorge Valdez,Víctor,Tape,Rosita Quiroga,Antonio Lozano,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,10/9/1961,Me Llaman Milonga,Milonga,Horacio Palma,Víctor,Tape,Carlos Figari,Miguel Bucino,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,10/9/1961,"Mi Vida, Que Te Pasa?",Tango,Jorge Valdez,Víctor,Tape,Pablo Hechim,Rafael Zamora,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,10/9/1961,Poco Y Bueno,Tango,Instrumental,Víctor,Tape,Eugenio Bassi,,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,10/9/1961,Valoro A Ese Hombre,Tango,Horacio Palma,Víctor,Tape,Esteban Gilardi ,Armando Cereminati,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,11/6/1961,Mi Novia De Ayer,Vals,Jorge Valdez,Víctor,Tape,Arturo Gallucci ,Barreiros Soliño,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,11/6/1961,Mientras Sueña Buenos Aires,Tango,Jorge Valdez,Víctor,Tape,Dante Benedetto ,José Ortega,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,11/6/1961,Morocho Y Cantor,Tango,Horacio Palma,Víctor,Tape,Donato Racciatti; Rosa Iraluz ,Donato Racciatti; Rosa Iraluz,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,11/6/1961,Recuérdame Amor Mio,Tango,Jorge Valdez,Víctor,Tape,Carlos Bahr,Carlos Bahr,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
Juan D'Arienzo,11/20/1961,A Mis Pagos Voy,Tango,Valdez / Palma,Víctor,Tape,Luis Savastano,Eduardo Pedrotta,,Polito + Tape 1957 - 64,Juan Polito,Victorio Virgilito,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Pablo Hechím"
